State,Bedroom,Bathroom,Area,LotArea,Latitude,Longitude,ListedPrice
20,3.0,2.0,1248.0,0.1699999999999999,42.22738,-83.58055,209000.0
39,3.0,1.0,1591.0,0.15,42.87336,-97.39576,209000.0
8,4.0,2.0,1980.0,0.18,29.21977,-81.06195,209000.0
33,3.0,4.0,2196.0,0.1403,39.7668,-84.205284,209000.0
19,2.0,2.0,1402.0,0.6900000000000001,47.210835,-68.493195,209000.0
27,3.0,3.0,1636.0,0.16,41.611137,-96.54553,209000.0
23,3.0,2.0,1315.0,0.2299999999999999,30.501701,-89.14466,209000.0
24,2.0,1.0,504.0,2.241,48.42489,-113.20168,209000.0
42,3.0,2.0,1200.0,1.0,40.165077,-110.228165,208900.0
23,3.0,2.0,1367.0,0.3,32.285625,-90.00054,208000.0
41,4.0,2.0,1896.0,0.2298,31.108257,-97.72411,207500.0
33,3.0,2.0,2132.0,0.3659,41.531147,-81.48319,207250.0
48,4.0,2.0,2016.0,0.1652,43.032433,-108.37544,207000.0
39,4.0,2.0,2016.0,0.1721763085399449,44.36662,-100.31615,205000.0
48,2.0,2.0,1956.0,0.1606978879706152,42.054802,-104.96062,205000.0
32,2.0,2.0,944.0,0.3,40.67564,-73.658165,205000.0
9,3.0,2.0,1205.0,0.45,34.02337,-85.24732,205000.0
38,5.0,2.0,2623.0,0.94,34.171127,-80.714294,205000.0
33,3.0,2.0,1332.0,0.3,39.087852,-84.39188,205000.0
20,3.0,1.0,1496.0,0.45,42.818947,-83.78175,205000.0
13,3.0,2.0,1469.0,0.22,39.996273,-86.34266,205000.0
6,2.0,2.0,1287.0,0.3399999999999999,41.857845,-72.43092,205000.0
26,2.0,2.0,1676.0,0.06,47.894035,-97.0597,205000.0
25,3.0,1.0,1000.0,0.21,35.671204,-81.212776,205000.0
25,2.0,1.0,908.0,0.16,35.577717,-80.81425,205000.0
2,3.0,3.0,2240.0,3.87,34.136013,-92.36354,204900.0
33,3.0,2.0,1343.0,0.5599999999999999,39.952927,-82.87176,204900.0
12,3.0,3.0,1679.0,0.34,38.433537,-87.770226,204900.0
10,4.0,2.0,1018.0,0.2799999999999999,41.75467,-92.73085,204900.0
39,3.0,1.0,1516.0,0.1033057851239669,44.895477,-97.11937,204900.0
13,4.0,2.0,2850.0,0.22,39.84009,-86.05234,204900.0
48,3.0,2.0,1904.0,0.22,41.79467,-107.24508,202000.0
34,4.0,2.0,1990.0,10.0,35.11654,-98.28521,201999.0
40,1.0,1.0,607.0,44.9,35.60219,-87.71274,201000.0
20,3.0,2.0,1302.0,2.5,42.70891,-83.74242,200000.0
20,3.0,2.0,2503.0,0.1699999999999999,42.70497,-84.58298,200000.0
32,4.0,2.0,1924.0,0.1699954086317722,41.689075,-73.90876,200000.0
21,3.0,2.0,1586.0,0.25,44.288044,-93.27343,200000.0
22,4.0,1.0,1342.0,0.4778007346189164,39.027878,-94.432785,200000.0
18,6.0,3.0,2716.0,0.1101928374655647,39.63748,-77.72198,200000.0
22,3.0,2.0,1897.0,0.3706382001836547,38.991005,-94.56933,200000.0
25,3.0,2.0,1420.0,1.98,35.668762,-79.35879,200000.0
34,3.0,2.0,1767.0,0.424,35.91654,-95.879944,200000.0
26,3.0,2.0,1358.0,0.08,47.924435,-97.040016,200000.0
36,4.0,3.0,2240.0,0.4800045913682277,40.15202,-76.42667,200000.0
36,4.0,3.0,2263.0,0.9,41.374954,-75.54128,200000.0
47,3.0,2.0,1476.0,1.51,40.17315,-80.6677,200000.0
14,2.0,2.0,1436.0,0.0282828282828282,38.981567,-94.72567,200000.0
8,4.0,2.0,1385.0,0.3,30.267576,-81.7354,200000.0
13,3.0,1.0,2378.0,0.1,41.598633,-87.514626,200000.0
22,4.0,1.0,1436.0,0.8,36.646683,-93.25005,200000.0
1,4.0,3.0,5470.0,0.36,33.57317,-86.68901,200000.0
13,3.0,1.0,1021.0,0.2,39.630123,-86.09729,200000.0
43,4.0,2.0,3000.0,6.39,36.65267,-78.69567,200000.0
1,4.0,2.0,2026.0,0.32,32.343113,-86.23861,200000.0
10,4.0,3.0,2467.0,0.19,41.954597,-91.659294,200000.0
20,4.0,3.0,2688.0,0.1,42.418793,-83.16327,200000.0
41,3.0,2.0,1278.0,0.129,32.699287,-96.655174,200000.0
25,5.0,2.0,3759.0,0.171,35.507923,-78.33867,200000.0
14,4.0,1.0,2834.0,2.83,39.51131,-96.22452,200000.0
23,4.0,2.0,1908.0,1.42,30.72225,-88.52998,200000.0
38,4.0,2.0,1736.0,0.0,33.911324,-81.55795,200000.0
40,3.0,2.0,1032.0,0.11,35.868355,-83.56198,200000.0
43,3.0,1.0,996.0,0.26,37.07682,-76.47851,200000.0
25,3.0,3.0,1546.0,0.4599999999999999,34.917023,-78.91092,200000.0
31,3.0,2.0,1310.0,1.1,36.113014,-115.93972,200000.0
13,4.0,3.0,3192.0,0.48,40.25111,-85.44595,200000.0
35,4.0,2.0,2170.0,0.2299999999999999,45.66641,-121.89331,200000.0
34,4.0,2.0,1783.0,2.5,35.496323,-97.2955,200000.0
32,2.0,1.0,592.0,0.3,40.66939,-73.92284,200000.0
25,3.0,2.0,1512.0,0.67,35.274204,-79.0636,200000.0
41,7.0,6.0,6137.0,43.368,29.9325,-96.83147,200000.0
33,3.0,2.0,1352.0,0.3,39.182438,-84.462135,200000.0
46,1.0,1.0,540.0,0.51,45.79873,-91.59278,200000.0
32,2.0,1.0,1063.0,0.37,42.623966,-73.84586,200000.0
6,3.0,1.0,952.0,0.1399999999999999,41.584362,-73.055855,200000.0
32,4.0,2.0,1821.0,1.4,42.855354,-78.73865,200000.0
2,2.0,2.0,1200.0,5.0,35.58941,-92.43626,199999.0
38,2.0,1.0,1000.0,1.04,35.013977,-80.944374,199995.0
21,5.0,2.0,1571.0,0.16,46.35294,-94.21359,199900.0
32,3.0,2.0,1456.0,0.1812,43.14957,-77.54477,199900.0
32,2.0,2.0,1588.0,10.54,42.802807,-78.25728,199900.0
14,2.0,1.0,1192.0,0.3,38.951653,-95.2463,199900.0
48,5.0,2.0,1872.0,0.15,41.52098,-109.47391,199900.0
22,5.0,2.0,2401.0,0.79,36.771843,-90.39259,199900.0
20,3.0,2.0,1624.0,5.0568,44.527596,-84.695946,199900.0
36,3.0,2.0,1350.0,0.4637,41.881313,-80.11772,199900.0
40,3.0,2.0,3530.0,1.0,35.251152,-89.55404,199900.0
33,3.0,2.0,1700.0,0.1606999999999999,40.758476,-82.53957,199900.0
47,2.0,1.0,2276.0,60.0,38.67164,-81.34592,199900.0
48,2.0,2.0,2072.0,0.095,42.843628,-106.312096,199900.0
13,4.0,2.0,1998.0,0.9638,41.129913,-87.48283,199900.0
34,2.0,1.0,1792.0,0.52,35.5,-97.4,199900.0
36,3.0,2.0,1151.0,0.2100091827364554,40.23705,-76.83169,199900.0
13,3.0,2.0,1980.0,0.46,41.584393,-85.88648,199900.0
45,1.0,1.0,450.0,5.07,45.911392,-121.04243,199900.0
36,4.0,3.0,3588.0,0.76,39.92004,-79.15439,199900.0
47,3.0,3.0,1900.0,0.55,38.37489,-81.73458,199900.0
20,3.0,2.0,1674.0,0.3,42.61561,-83.45872,199900.0
24,5.0,3.0,2112.0,0.21,46.544113,-110.90859,199900.0
33,3.0,2.0,1432.0,0.12,39.926502,-82.99407,199900.0
1,3.0,2.0,1375.0,0.25,31.2081,-85.44741,199900.0
47,7.0,3.0,2903.0,0.3,40.41969,-80.571556,199900.0
36,3.0,3.0,1320.0,0.3,39.87965,-76.79512,199900.0
33,3.0,2.0,2457.0,0.4425,40.798107,-81.419945,199900.0
47,3.0,2.0,1680.0,0.5900000000000001,37.24036,-81.23306,199900.0
46,3.0,2.0,1712.0,0.1699999999999999,44.498165,-87.97207,199900.0
13,3.0,1.0,1624.0,2.0,39.919174,-85.42233,199900.0
15,3.0,2.0,1428.0,0.3133608815426997,37.817665,-87.56938,199900.0
47,2.0,2.0,1587.0,0.42,38.92073,-81.375984,199900.0
25,3.0,2.0,1646.0,1.05,35.881535,-81.51908,199900.0
9,6.0,3.0,2672.0,5.3,32.831272,-83.54456,199900.0
17,4.0,3.0,1634.0,0.2673094582185491,42.168823,-72.45921,199900.0
12,3.0,2.0,2960.0,0.5900000000000001,42.01178,-89.28133,199900.0
46,2.0,1.0,2058.0,1.1,44.00055,-88.62376,199900.0
1,3.0,3.0,1992.0,0.58,34.87265,-87.55514,199900.0
16,3.0,2.0,1135.0,0.1366,29.93591,-89.95841,199900.0
41,3.0,2.0,1659.0,0.0554866850321395,29.303555,-94.785385,199900.0
22,3.0,3.0,1820.0,0.35,39.069572,-94.37337,199900.0
10,3.0,2.0,1558.0,0.6599999999999999,41.006336,-92.445915,199900.0
13,3.0,2.0,1759.0,0.43,40.172024,-85.33599,199900.0
17,3.0,2.0,1924.0,0.2710055096418732,42.217327,-72.09938,199900.0
36,4.0,2.0,1152.0,0.083,40.607956,-75.38742,199900.0
46,3.0,2.0,1100.0,0.08,43.013313,-88.02941,199900.0
15,3.0,1.0,1208.0,0.35,38.02835,-84.90463,199900.0
26,4.0,2.0,1892.0,0.203,46.911865,-98.68926,199900.0
43,3.0,2.0,1714.0,2.1,36.600586,-82.16515,199900.0
13,3.0,2.0,1162.0,0.24,41.734833,-84.945175,199900.0
6,3.0,1.0,1296.0,2.19,41.675396,-72.0026,199900.0
19,4.0,4.0,1848.0,1.0,44.48466,-68.23531,199900.0
21,1.0,0.0,432.0,3.5,47.310505,-92.13171,199900.0
18,5.0,3.0,2264.0,1.48,38.32533,-76.22447,199900.0
26,2.0,1.0,1488.0,0.1464646464646464,46.863228,-96.81117,199900.0
42,2.0,1.0,1450.0,0.1699999999999999,41.208344,-111.96405,199900.0
47,3.0,1.0,1100.0,12.17,38.58732,-81.79509,199900.0
12,3.0,2.0,1800.0,0.3,41.909187,-89.35817,199900.0
41,3.0,1.0,1054.0,0.3145,29.555082,-98.27396,199888.0
2,2.0,1.0,1500.0,2.09,35.51302,-91.9603,199500.0
28,3.0,2.0,2172.0,5.3,43.152348,-72.20316,199500.0
9,3.0,2.0,1465.0,1.0,33.04409,-81.75904,199500.0
1,3.0,2.0,1505.0,0.8023,30.467716,-88.23551,199220.0
32,3.0,2.0,906.0,0.75,42.055496,-75.361824,199000.0
40,4.0,2.0,1920.0,0.35,36.38961,-81.96905,199000.0
36,3.0,1.0,1008.0,0.0399908172635445,40.027596,-76.31587,199000.0
18,3.0,3.0,1344.0,0.0462809917355371,39.35628,-76.60943,199000.0
40,3.0,1.0,1602.0,1.2,36.46001,-83.57033,199000.0
2,4.0,3.0,1891.0,0.1546831955922865,34.56344,-92.592445,199000.0
23,3.0,3.0,2074.0,2.0,33.628014,-88.82031,199000.0
44,4.0,2.0,1156.0,0.1399999999999999,42.88201,-73.19335,199000.0
47,2.0,3.0,1700.0,0.35,37.770565,-81.16407,199000.0
20,4.0,2.0,1770.0,4.6,42.251907,-86.26305,199000.0
27,3.0,2.0,1708.0,0.2299999999999999,41.44161,-96.49365,199000.0
13,2.0,2.0,1134.0,0.86,39.735317,-86.24556,199000.0
36,4.0,2.0,1791.0,1.19,41.107784,-75.14953,199000.0
2,3.0,2.0,1400.0,0.1767676767676767,34.719173,-92.363556,199000.0
25,2.0,1.0,1020.0,0.2303,35.468983,-83.00145,199000.0
19,3.0,2.0,2190.0,2.1,46.71825,-68.02209,199000.0
36,4.0,2.0,1815.0,0.15,41.420406,-75.64698,199000.0
44,1.0,1.0,864.0,10.01,43.384697,-72.7113,199000.0
18,3.0,1.0,1512.0,0.5528007346189164,39.30726,-77.55795,199000.0
10,3.0,2.0,1146.0,0.299,41.611317,-93.74247,199000.0
40,3.0,2.0,1720.0,0.15,35.041447,-85.26551,199000.0
42,3.0,1.0,864.0,0.6,37.508774,-112.82432,199000.0
8,3.0,1.0,1014.0,0.48,30.157024,-85.59494,199000.0
11,2.0,1.0,923.0,0.5900000000000001,43.629253,-116.713455,199000.0
27,3.0,2.0,1130.0,0.2253902662993572,41.129303,-100.74941,199000.0
0,1.0,1.0,768.0,3.03,59.473232,-151.6438,199000.0
38,2.0,2.0,1116.0,1.03,34.691113,-83.24691,199000.0
36,5.0,2.0,1540.0,0.04,41.39758,-75.655426,199000.0
39,4.0,2.0,2696.0,0.3399999999999999,43.381657,-98.84786,199000.0
30,3.0,2.0,1442.0,0.27,34.721886,-106.29897,199000.0
41,3.0,2.0,1831.0,0.275,32.74934,-96.28423,199000.0
21,3.0,2.0,1608.0,0.03,46.79653,-92.08927,199000.0
25,2.0,2.0,1372.0,0.8,35.297005,-83.26188,199000.0
44,2.0,1.0,1344.0,30.5,43.738148,-73.0215,199000.0
23,3.0,2.0,1248.0,4.42,30.58665,-88.68248,199000.0
42,3.0,1.0,1357.0,0.58,39.597046,-110.79748,199000.0
33,3.0,2.0,1524.0,0.2276999999999999,41.429104,-81.72867,199000.0
9,3.0,2.0,1214.0,0.5700000000000001,31.639437,-81.89988,198900.0
20,2.0,1.0,598.0,0.2299999999999999,45.12472,-85.618195,198500.0
19,2.0,1.0,1200.0,3.8,44.12866,-69.73481,198000.0
39,2.0,3.0,2018.0,0.1629935720844811,43.7106,-98.01026,198000.0
26,5.0,2.0,1953.0,7.41,46.817036,-103.01974,198000.0
1,3.0,2.0,1828.0,0.4658,30.841074,-88.08948,198000.0
22,3.0,2.0,1800.0,1.0,36.628452,-92.45303,198000.0
21,3.0,2.0,924.0,0.12,44.17448,-93.98946,198000.0
23,3.0,2.0,1548.0,0.27,30.258587,-89.421326,197900.0
22,3.0,2.0,2658.0,0.2754820936639118,38.972378,-92.33664,197900.0
29,4.0,2.0,2592.0,0.76,41.12793,-74.57893,197600.0
2,3.0,2.0,1575.0,0.9100091827364556,35.752705,-90.66355,197500.0
41,3.0,2.0,1880.0,0.3,33.814537,-98.20431,197500.0
10,2.0,2.0,1576.0,0.244,42.019062,-91.63765,197500.0
34,3.0,2.0,1483.0,0.856,36.116577,-96.05586,197500.0
16,4.0,2.0,1727.0,0.186,32.407585,-93.81393,195900.0
39,4.0,2.0,1970.0,0.2014462809917355,44.51987,-98.93849,195700.0
28,1.0,1.0,504.0,28.0,44.94074,-71.450584,195500.0
22,4.0,2.0,1519.0,0.1699954086317722,39.754585,-94.823,195000.0
24,2.0,1.0,1122.0,0.0689999999999999,47.513096,-111.27087,195000.0
23,4.0,2.0,1952.0,0.31,30.377028,-88.64719,195000.0
19,4.0,1.0,1657.0,2.71,47.186848,-68.86434,195000.0
48,3.0,2.0,1214.0,0.1606978879706152,44.288017,-105.49859,195000.0
20,4.0,2.0,2724.0,4.0,45.055077,-84.58789,195000.0
47,3.0,2.0,1979.0,0.24,38.070625,-81.843605,195000.0
41,3.0,2.0,1809.0,0.16,31.89455,-106.39927,195000.0
41,3.0,2.0,1434.0,0.1547979797979798,27.699839,-97.3737,195000.0
16,3.0,2.0,1621.0,0.21,30.47549,-90.95928,195000.0
38,4.0,3.0,2608.0,0.54,33.694897,-81.76715,195000.0
10,3.0,2.0,960.0,4.0,41.230076,-93.02127,195000.0
34,4.0,2.0,1398.0,1.0,35.811752,-95.17441,195000.0
41,3.0,2.0,1233.0,0.325,32.329433,-96.1473,195000.0
14,4.0,2.0,3063.0,0.3,37.151802,-98.019554,195000.0
3,3.0,2.0,1008.0,0.1351469237832874,32.70818,-114.67869,195000.0
40,3.0,2.0,1440.0,2.1,35.864704,-83.899155,195000.0
11,2.0,1.0,714.0,0.11,46.474728,-116.2519,195000.0
1,3.0,3.0,2128.0,1.12,31.333715,-85.39057,195000.0
34,4.0,2.0,2128.0,1.87,35.748844,-97.41759,195000.0
34,3.0,2.0,1394.0,0.209,35.997528,-95.792175,195000.0
33,3.0,2.0,1918.0,0.1953,41.393147,-81.70099,195000.0
22,2.0,1.0,1006.0,0.1,39.024372,-94.569626,195000.0
1,3.0,2.0,1712.0,1.0,34.356606,-86.522484,195000.0
26,3.0,2.0,2100.0,0.1549586776859504,48.24701,-101.30802,195000.0
25,3.0,2.0,2167.0,0.58,35.283573,-81.56649,195000.0
45,1.0,1.0,584.0,0.52,48.220093,-122.33277,195000.0
43,3.0,2.0,1680.0,1.669,37.29893,-77.41156,195000.0
18,3.0,2.0,1344.0,0.2039944903581267,39.31886,-76.52825,195000.0
33,4.0,2.0,1479.0,0.1790999999999999,41.64537,-83.470955,195000.0
33,4.0,2.0,1782.0,0.3555,39.35412,-82.97784,195000.0
30,3.0,2.0,1400.0,1.0,36.625282,-105.96513,195000.0
20,3.0,2.0,1261.0,0.12,42.93377,-85.63832,195000.0
33,3.0,2.0,1267.0,0.71,41.27976,-81.04851,195000.0
13,3.0,3.0,2121.0,0.22,39.808174,-85.99813,194900.0
13,3.0,1.0,1444.0,0.36,41.138657,-84.84878,194900.0
12,3.0,3.0,1400.0,0.3299999999999999,41.10788,-87.840546,194900.0
45,4.0,1.0,2463.0,0.31,46.250362,-119.91082,194900.0
38,4.0,4.0,2652.0,0.3399999999999999,34.025124,-81.004944,194900.0
1,3.0,2.0,1422.0,0.3299999999999999,32.38984,-86.24046,194900.0
1,3.0,2.0,1433.0,5.45,31.079906,-86.42805,194900.0
41,3.0,1.0,1256.0,0.1492,31.547235,-97.175514,194900.0
10,3.0,2.0,1422.0,0.18,41.96618,-91.74496,194900.0
9,3.0,2.0,1732.0,0.43,31.61165,-84.197205,194500.0
43,3.0,2.0,1200.0,2.0,37.81611,-76.37787,194500.0
33,3.0,1.0,1973.0,0.1266999999999999,41.41674,-81.712814,194000.0
34,3.0,2.0,1788.0,1.18,35.108265,-94.64264,194000.0
34,3.0,2.0,1313.0,0.2109,35.470684,-97.737526,194000.0
25,4.0,2.0,1992.0,0.8100091827364555,35.96048,-77.82991,193900.0
39,2.0,1.0,1560.0,6.0,43.895653,-98.148895,193000.0
12,4.0,2.0,760.0,1.77,42.338425,-89.03342,192500.0
1,3.0,2.0,1232.0,0.3775,30.62828,-88.35601,192500.0
1,3.0,3.0,1762.0,0.13,32.349503,-86.22742,192000.0
34,3.0,1.0,1151.0,0.1738,35.560513,-97.545135,192000.0
46,3.0,2.0,1165.0,0.2299999999999999,42.683968,-88.053444,192000.0
47,3.0,3.0,1761.0,0.3,38.469643,-81.67386,191750.0
48,4.0,2.0,2120.0,0.31,42.851006,-106.39181,191000.0
5,4.0,4.0,1885.0,0.16,38.12804,-104.02393,190500.0
23,4.0,3.0,4500.0,16.63,31.143833,-90.45346,190000.0
6,3.0,2.0,1224.0,0.13,41.53889,-72.082954,190000.0
20,3.0,2.0,1105.0,0.35,42.716324,-83.32982,190000.0
2,3.0,2.0,1445.0,0.18,34.595314,-92.48218,190000.0
21,3.0,2.0,1302.0,0.12,45.02339,-93.293465,190000.0
40,3.0,2.0,1978.0,0.93,36.253654,-83.08782,190000.0
10,3.0,1.0,940.0,0.312,41.524033,-93.632324,190000.0
36,3.0,2.0,1692.0,0.18,40.8645,-75.81041,190000.0
43,3.0,2.0,1300.0,0.78,37.425884,-76.83876,190000.0
20,2.0,2.0,1254.0,15.0,44.157154,-85.42746,190000.0
34,3.0,2.0,1881.0,0.1951,35.50205,-97.539925,190000.0
40,3.0,2.0,1902.0,1.25,36.32132,-82.3176,190000.0
30,4.0,3.0,1950.0,0.5,35.030174,-106.701706,190000.0
19,2.0,1.0,672.0,0.15,44.20258,-69.07861,190000.0
43,3.0,2.0,1649.0,0.1473,36.878227,-76.267975,190000.0
21,2.0,1.0,560.0,0.8400000000000001,46.61408,-93.81935,190000.0
25,3.0,1.0,1144.0,0.309,36.185383,-77.66515,190000.0
10,3.0,1.0,1309.0,4.88,41.356762,-93.50233,190000.0
26,1.0,3.0,1732.0,0.305325987144169,46.57278,-96.80996,190000.0
21,2.0,1.0,924.0,0.11,45.03033,-93.245674,190000.0
36,4.0,3.0,1176.0,0.0292699724517906,39.97294,-75.24863,189999.0
46,2.0,2.0,1148.0,0.25,44.85911,-91.46552,189900.0
32,3.0,1.0,1088.0,0.6129,43.17463,-78.62352,189900.0
33,2.0,1.0,1656.0,0.543,40.536522,-81.49052,189900.0
36,3.0,2.0,1328.0,0.09,40.80118,-75.60897,189900.0
40,3.0,1.0,1272.0,2.0,35.640823,-84.03912,189900.0
27,2.0,1.0,904.0,0.1900826446280991,42.028183,-97.42339,189900.0
48,2.0,1.0,984.0,0.093595041322314,44.27457,-105.50847,189900.0
41,3.0,2.0,1725.0,0.1901,29.809813,-95.18914,189900.0
29,3.0,1.0,2856.0,0.2,40.92549,-74.99466,189900.0
21,3.0,2.0,1544.0,0.2299999999999999,44.305847,-93.268036,189900.0
27,3.0,1.0,1420.0,0.12,41.43602,-96.483765,189900.0
21,3.0,2.0,1245.0,0.24,44.958843,-92.76657,189900.0
19,3.0,2.0,1680.0,2.75,44.807487,-69.26249,189900.0
13,4.0,2.0,2169.0,2.0,41.12358,-85.91414,189900.0
8,2.0,2.0,1036.0,0.1800045913682277,29.010294,-82.19331,189900.0
27,3.0,1.0,1153.0,0.3438934802571166,40.691437,-99.06802,189900.0
17,5.0,5.0,2923.0,0.9399908172635444,42.3301,-73.08302,189900.0
36,4.0,2.0,2461.0,0.0458907254361799,39.96203,-76.72093,189900.0
33,3.0,1.0,1290.0,0.22,39.893238,-82.42,189900.0
33,4.0,2.0,2183.0,0.1239999999999999,41.391632,-81.73961,189900.0
22,3.0,2.0,1387.0,0.32,37.85514,-90.5223,189900.0
26,3.0,2.0,1650.0,0.13,47.88051,-97.035805,189900.0
22,4.0,3.0,2297.0,1.3904,36.78165,-90.41024,189900.0
39,3.0,2.0,1428.0,0.2108356290174472,43.173553,-97.08408,189900.0
21,3.0,2.0,2014.0,0.44,45.57301,-93.58462,189900.0
1,3.0,2.0,1300.0,0.27,31.117764,-85.673,189900.0
40,4.0,3.0,2932.0,2.35,35.05314,-86.27039,189900.0
30,3.0,2.0,1456.0,1.2,33.532055,-105.60617,189900.0
1,3.0,2.0,1382.0,1.0,34.515076,-85.67819,189900.0
10,3.0,2.0,1392.0,0.36,41.17515,-91.827065,189900.0
32,5.0,3.0,3336.0,1.88,42.812557,-76.80893,189900.0
12,4.0,2.0,2421.0,0.36,40.707287,-89.66602,189900.0
18,3.0,2.0,2218.0,0.2449035812672176,39.63107,-78.83089,189777.0
20,4.0,1.0,1483.0,0.3,42.95177,-85.646675,189500.0
32,3.0,1.0,1619.0,0.7989,43.416706,-76.50452,189000.0
10,3.0,2.0,1120.0,0.0789,41.475716,-93.66718,189000.0
22,2.0,1.0,1056.0,0.2390036730945821,39.437313,-94.21064,189000.0
36,4.0,1.0,1495.0,0.152,40.695038,-75.273674,189000.0
44,2.0,1.0,516.0,5.05,43.707382,-72.93928,189000.0
24,3.0,2.0,1949.0,0.27,48.166786,-111.95935,189000.0
36,3.0,1.0,1568.0,2.3,40.32006,-80.233055,189000.0
33,2.0,3.0,1208.0,0.0501,39.312,-84.49644,189000.0
2,3.0,2.0,1420.0,0.18,34.72259,-92.360664,189000.0
10,3.0,2.0,1544.0,0.1699999999999999,42.488625,-92.38599,189000.0
25,4.0,2.0,1990.0,0.7699999999999999,35.182686,-83.38792,189000.0
13,3.0,2.0,1650.0,0.15,41.101772,-85.13206,189000.0
10,3.0,1.0,1092.0,0.1699999999999999,43.14884,-95.151375,189000.0
28,3.0,1.0,1128.0,14.62,44.90301,-71.36711,189000.0
7,3.0,1.0,1000.0,0.179981634527089,39.68074,-75.55054,189000.0
27,4.0,2.0,2414.0,0.1767676767676767,40.930626,-100.15834,189000.0
10,3.0,2.0,1523.0,0.1515151515151515,42.02406,-91.66092,189000.0
15,4.0,2.0,1952.0,12.0,36.879395,-83.979836,189000.0
47,3.0,2.0,1325.0,0.2,39.43094,-78.99549,188500.0
2,3.0,1.0,1284.0,7.77,34.896374,-94.07249,188000.0
40,3.0,1.0,1630.0,0.93,35.627243,-84.31725,188000.0
20,3.0,2.0,1756.0,1.19,45.087128,-83.70272,187900.0
34,3.0,2.0,1251.0,0.211,36.298214,-95.61359,187500.0
10,5.0,2.5,2696.0,1.394,42.89093,-92.800446,187500.0
41,3.0,2.0,1872.0,0.3,33.874283,-98.55693,187000.0
1,3.0,2.0,1178.0,0.22,33.663662,-86.66106,187000.0
0,3.0,2.0,1258.0,0.15,61.224796,-149.82109,186000.0
30,4.0,3.0,1644.0,0.0,32.87787,-105.955376,186000.0
36,3.0,3.0,1440.0,0.0209366391184573,39.9922,-75.12955,185000.0
15,3.0,1.0,1088.0,0.5,36.96281,-85.86881,185000.0
48,2.0,2.0,1416.0,10.0,42.97928,-106.35877,185000.0
19,1.0,2.0,700.0,0.21,44.093754,-70.196175,185000.0
44,2.0,2.0,1244.0,0.8300045913682277,42.895634,-73.205505,185000.0
37,2.0,1.0,832.0,0.229981634527089,41.721493,-71.38162,185000.0
26,3.0,2.0,1455.0,10.72,48.800087,-99.06653,185000.0
18,4.0,2.0,1644.0,4.03,39.57697,-78.70471,185000.0
10,3.0,2.0,1254.0,0.21,41.261,-95.87578,185000.0
47,4.0,2.0,2388.0,0.1399999999999999,38.333763,-81.64952,185000.0
14,4.0,2.0,2028.0,0.450068870523416,38.89737,-94.81407,185000.0
38,3.0,2.0,1750.0,0.3,34.670853,-82.92912,185000.0
36,2.0,2.0,1344.0,1.41,40.886257,-75.22613,185000.0
32,3.0,2.0,1424.0,0.0,43.069508,-76.09936,185000.0
48,2.0,1.0,1380.0,0.13321854912764,41.140743,-104.831314,185000.0
33,3.0,2.0,984.0,0.163,39.450188,-83.83568,185000.0
36,3.0,2.0,1232.0,1.02,40.29992,-76.322365,185000.0
21,1.0,1.0,688.0,19.697,47.61857,-91.36046,185000.0
1,2.0,2.0,1082.0,4.4,32.83792,-85.79874,185000.0
12,6.0,3.0,2697.0,0.0688705234159779,42.35404,-87.83287,185000.0
22,3.0,2.0,1120.0,0.34,37.04527,-93.291725,185000.0
13,4.0,1.0,1184.0,0.3903,38.439457,-85.66607,185000.0
41,3.0,2.0,1320.0,0.1637,31.115244,-97.356895,185000.0
10,2.0,2.0,1596.0,0.203,41.628166,-93.71543,185000.0
16,3.0,2.0,2046.0,4.0,32.32391,-93.97256,185000.0
28,2.0,1.0,1021.0,11.9,44.59482,-71.50101,185000.0
13,4.0,2.0,2016.0,0.185,40.41833,-86.87682,185000.0
22,3.0,2.0,1476.0,0.36,37.171097,-93.29941,185000.0
18,3.0,2.0,1568.0,0.0798209366391184,39.65228,-77.72759,185000.0
47,4.0,3.0,2576.0,0.19,37.781784,-81.18678,185000.0
14,3.0,2.0,1479.0,0.3013085399449036,38.415672,-96.18802,185000.0
19,3.0,2.0,1313.0,31.0,44.699673,-67.30019,185000.0
35,3.0,1.0,1172.0,0.1699954086317722,42.21363,-121.746216,185000.0
9,3.0,3.0,1937.0,0.4,32.893112,-83.69693,185000.0
32,4.0,1.0,1950.0,0.6,42.513138,-75.49418,185000.0
22,2.0,2.0,1234.0,0.2308999081726354,39.023685,-94.45551,185000.0
13,2.0,2.0,1056.0,0.14,40.394913,-86.88389,185000.0
10,4.0,2.0,1612.0,0.212,42.04639,-91.62437,185000.0
26,4.0,2.0,1920.0,0.0459136822773186,46.886585,-96.7929,185000.0
48,2.0,2.0,1338.0,0.29,42.469475,-108.80435,185000.0
20,1.0,1.0,960.0,7.79,45.43199,-84.62188,185000.0
13,3.0,2.0,1200.0,0.5,37.927692,-87.91801,185000.0
36,3.0,2.0,1476.0,0.0574,40.423508,-79.9961,185000.0
39,2.0,1.0,1769.0,0.14,43.440754,-103.47724,184999.0
28,1.0,1.0,828.0,0.7,43.56341,-71.92975,184999.0
21,1.0,1.0,897.0,1.91,46.496967,-93.472336,184900.0
23,4.0,2.0,1309.0,0.5,32.266426,-90.04309,184900.0
20,3.0,1.0,1365.0,0.13,42.806007,-82.4908,184900.0
